[ 2012-03-09T16:58:01+08:00 ] /Examples/Hello/ | INFO: Tag[ app_begin ] --START--
[ 2012-03-09T21:15:17+08:00 ] /Examples/Hello/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000212s ]
[ 2012-03-09T21:15:17+08:00 ] /Examples/Hello/ | INFO: Tag[ view_parse ] --START--
[ 2012-03-09T21:15:17+08:00 ] /Examples/Hello/ | INFO: Run ParseTemplate Behavior [ RunTime:0.003082s ]
[ 2012-03-09T21:15:17+08:00 ] /Examples/Hello/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.003194s ]
[ 2012-03-09T21:15:17+08:00 ] /Examples/Hello/ | INFO: Tag[ view_filter ] --START--
[ 2012-03-09T21:15:17+08:00 ] /Examples/Hello/ | INFO: Run ContentReplace Behavior [ RunTime:0.000178s ]
[ 2012-03-09T21:15:17+08:00 ] /Examples/Hello/ | INFO: Run TokenBuild Behavior [ RunTime:0.000210s ]
[ 2012-03-09T21:15:17+08:00 ] /Examples/Hello/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000078s ]
[ 2012-03-09T21:15:17+08:00 ] /Examples/Hello/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000304s ]
[ 2012-03-09T21:15:17+08:00 ] /Examples/Hello/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001042s ]
[ 2012-03-09T21:15:17+08:00 ] /Examples/Hello/ | INFO: Tag[ view_end ] --START--
[ 2012-03-09T21:15:17+08:00 ] /Examples/Hello/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000111s ]
[ 2012-03-09T21:15:17+08:00 ] /Examples/Hello/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000228s ]
